Time,SyntheticSignal
0.0,0.0
0.06711409395973154,0.0
0.1342281879194631,0.0
0.20134228187919462,0.0
0.2684563758389262,0.0
0.33557046979865773,0.0
0.40268456375838924,0.0
0.4697986577181208,0.0
0.5369127516778524,0.0
0.6040268456375839,0.0
0.6711409395973155,0.0
0.738255033557047,0.0
0.8053691275167785,0.0
0.87248322147651,0.0
0.9395973154362416,0.0
1.0067114093959733,0.0
1.0738255033557047,0.0
1.1409395973154361,0.0
1.2080536912751678,0.0
1.2751677852348993,0.0
1.342281879194631,0.0
1.4093959731543624,0.0
1.476510067114094,0.0
1.5436241610738255,0.0
1.610738255033557,0.0
1.6778523489932886,0.0
1.74496644295302,0.0
1.8120805369127517,0.0
1.8791946308724832,0.0
1.9463087248322148,0.0
2.0134228187919465,0.0
2.0805369127516777,0.0
2.1476510067114094,0.0
2.214765100671141,0.0
2.2818791946308723,0.0
2.348993288590604,0.0
2.4161073825503356,0.0
2.4832214765100673,0.0
2.5503355704697985,0.0
2.61744966442953,0.0
2.684563758389262,0.0
2.751677852348993,0.0
2.8187919463087248,0.0
2.8859060402684564,0.0
2.953020134228188,0.0
3.0201342281879193,0.0
3.087248322147651,0.0
3.1543624161073827,0.0
3.221476510067114,0.0
3.2885906040268456,0.0
3.3557046979865772,0.0
3.422818791946309,0.0
3.48993288590604,0.0
3.557046979865772,0.0
3.6241610738255035,0.0
3.691275167785235,0.0
3.7583892617449663,0.0
3.825503355704698,0.0
3.8926174496644297,0.0
3.959731543624161,0.0
4.026845637583893,0.0
4.093959731543624,0.0
4.1610738255033555,0.0
4.228187919463087,0.0
4.295302013422819,0.0
4.3624161073825505,0.0
4.429530201342282,0.0
4.496644295302014,0.0
4.563758389261745,0.0
4.630872483221476,0.0
4.697986577181208,0.0
4.76510067114094,0.0
4.832214765100671,0.0
4.899328859060403,0.0
4.966442953020135,0.0
5.033557046979865,0.0
5.100671140939597,0.0
5.167785234899329,0.0
5.23489932885906,0.0
5.302013422818792,0.0
5.369127516778524,0.0
5.436241610738255,0.0
5.503355704697986,0.0
5.570469798657718,0.0
5.6375838926174495,0.0
5.704697986577181,0.0
5.771812080536913,0.0
5.8389261744966445,0.0
5.906040268456376,0.0
5.973154362416107,0.0
6.040268456375839,0.0
6.10738255033557,0.0
6.174496644295302,0.0
6.241610738255034,0.0
6.308724832214765,0.0
6.375838926174497,0.0
6.442953020134228,0.0
6.510067114093959,0.0
6.577181208053691,0.0
6.644295302013423,0.0
6.7114093959731544,0.0
6.778523489932886,0.0
6.845637583892618,0.0
6.9127516778523495,0.0
6.97986577181208,0.0
7.046979865771812,0.0
7.114093959731544,0.0
7.181208053691275,0.0
7.248322147651007,0.0
7.315436241610739,0.0
7.38255033557047,0.0
7.449664429530201,0.0
7.516778523489933,0.0
7.583892617449664,0.0
7.651006711409396,0.0
7.718120805369128,0.0
7.785234899328859,0.0
7.852348993288591,0.0
7.919463087248322,0.0
7.9865771812080535,0.0
8.053691275167786,0.0
8.120805369127517,0.0
8.187919463087248,0.0
8.25503355704698,0.0
8.322147651006711,0.0
8.389261744966444,0.0
8.456375838926174,0.0
8.523489932885907,0.0
8.590604026845638,0.0
8.657718120805368,0.0
8.724832214765101,0.0
8.791946308724832,0.0
8.859060402684564,0.0
8.926174496644295,0.0
8.993288590604028,0.0
9.060402684563758,0.0
9.12751677852349,0.0
9.194630872483222,0.0
9.261744966442953,0.0
9.328859060402685,0.0
9.395973154362416,0.0
9.463087248322148,0.0
9.53020134228188,0.0
9.59731543624161,0.0
9.664429530201343,0.0
9.731543624161073,0.0
9.798657718120806,0.0
9.865771812080537,0.0
9.93288590604027,0.0
10.0,0.0
